X,Y,highway,name,bus,public_transport,ref,network,check_date,description,gtfs_agency_id,gtfs_agency_name,gtfs_agency_url,gtfs_description,gtfs_id,gtfs_location_type,gtfs_stop_code,license,wheelchair,shelter,gtfs_parent_station,bench,tactile_paving,route_ref
-105.253662,40.0133571,bus_stop,30th St & Marine St,yes,platform,22509,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,22509,0,22509,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.253362,40.0109911,bus_stop,30th St & Shadow Creek Dr,yes,platform,25123,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25123,0,25123,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253599,40.0109541,bus_stop,30th St & Shadow Creek Dr,yes,platform,25176,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25176,0,25176,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253537,40.0264941,bus_stop,30th St & Steelyard Pl,yes,platform,10840,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,10840,0,10840,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253562,40.0297011,bus_stop,30th St & Valmont Rd,yes,platform,10845,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,10845,0,10845,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253804,40.0288601,bus_stop,30th St & Valmont Rd,yes,platform,10846,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,10846,0,10846,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253512,40.0207841,bus_stop,30th St & Walnut St,yes,platform,10847,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,10847,0,10847,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253785,40.0195051,bus_stop,30th St & Walnut St,yes,platform,10848,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,10848,0,10848,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.245299,40.0099261,bus_stop,3600 Block Discovery Dr,yes,platform,35009,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,35009,0,35009,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.25864,40.0459221,bus_stop,3900 Block 28th St,yes,platform,10723,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,10723,0,10723,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.25848,40.0472901,bus_stop,3900 Block 28th St,yes,platform,25668,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25668,0,25668,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.248455,39.9855221,bus_stop,39th St / Table Mesa,yes,platform,33788,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33788,1,33788,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.243712,40.0088781,bus_stop,4000 Block Discovery Dr,yes,platform,35008,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,35008,0,35008,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.171305,40.0568881,bus_stop,4700 Block Heatherwood Dr,yes,platform,19392,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,19392,0,19392,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.234323,39.9999441,bus_stop,4800 Block Baseline Rd,yes,platform,12350,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12350,0,12350,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.09325,40.0029931,bus_stop,500 Block N 111th St,yes,platform,24441,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,24441,0,24441,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.093387,40.0032071,bus_stop,500 Block N 111th St,yes,platform,24442,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,24442,0,24442,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.178525,40.0671561,bus_stop,5200 Block 75th St,yes,platform,22309,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22309,0,22309,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.178386,40.0677201,bus_stop,5200 Block 75th St,yes,platform,22310,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,22310,0,22310,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.23016,40.0243271,bus_stop,5200 Block Pearl Pkwy,yes,platform,23366,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,23366,0,23366,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.231277,40.0239341,bus_stop,5200 Block Pearl Pkwy,yes,platform,25175,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25175,0,25175,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227394,40.0262261,bus_stop,5400 Block Pearl Pkwy,yes,platform,33183,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33183,0,33183,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225287,40.0151431,bus_stop,55th St & Arapahoe Ave,yes,platform,22086,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,22086,0,22086,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225438,39.9997551,bus_stop,55th St & Baseline Rd,yes,platform,19696,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19696,0,19696,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.224664,39.9981301,bus_stop,55th St & Blackhawk Rd,yes,platform,33874,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33874,0,33874,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225524,40.0193391,bus_stop,55th St & Central Ave,yes,platform,11407,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,11407,0,11407,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.22529,40.0192091,bus_stop,55th St & Central Ave,yes,platform,19885,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19885,0,19885,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225279,40.0245361,bus_stop,55th St & Flatiron Pkwy,yes,platform,21037,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,21037,0,21037,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.225528,40.0235561,bus_stop,55th St & Flatiron Pkwy,yes,platform,22536,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22536,0,22536,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.224432,39.9946471,bus_stop,55th St & Pueblo Pl,yes,platform,33284,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,33284,0,33284,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.22432,39.9948321,bus_stop,55th St & Pueblo Pl,yes,platform,33285,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33285,0,33285,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.224417,39.9970861,bus_stop,55th St & Tenino Ave,yes,platform,19816,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19816,0,19816,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225484,40.0286821,bus_stop,55th St & Valmont Rd,yes,platform,11408,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,11408,0,11408,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.220221,40.014514,bus_stop,5700 Block Arapahoe Ave,yes,platform,12236,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12236,0,12236,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.220223,40.0147725,bus_stop,5700 Block Arapahoe Ave,yes,platform,12237,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12237,0,12237,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.219795,40.0255321,bus_stop,5700 Block Central Ave,yes,platform,19701,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19701,0,19701,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.219704,40.0254031,bus_stop,5700 Block Central Ave,yes,platform,20386,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20386,0,20386,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.213301,40.0669671,bus_stop,6000 Block Spine Rd,yes,platform,22097,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,22097,0,22097,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.213414,40.0670141,bus_stop,6000 Block Spine Rd,yes,platform,22100,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,22100,0,22100,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.20695,40.0615241,bus_stop,63rd St & Gunbarrel Ave,yes,platform,19690,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19690,0,19690,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.20676,40.0515011,bus_stop,63rd St & Jay Rd,yes,platform,19807,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19807,0,19807,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.206943,40.0638071,bus_stop,63rd St & Longbow Dr,yes,platform,19689,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19689,0,19689,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.206706,40.0647251,bus_stop,63rd St & Longbow Dr,yes,platform,19810,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19810,0,19810,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.206748,40.0707801,bus_stop,63rd St & Lookout Rd,yes,platform,25942,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25942,0,25942,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.206756,40.0615881,bus_stop,63rd St & Nautilus Dr,yes,platform,19809,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19809,0,19809,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.206963,40.0563471,bus_stop,63rd St & Notting Hill Gate,yes,platform,19691,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19691,0,19691,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.206793,40.0569701,bus_stop,63rd St & Twin Lakes Rd,yes,platform,19808,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19808,0,19808,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.202388,40.0146211,bus_stop,6400 Block Arapahoe Rd,yes,platform,12225,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12225,0,12225,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.203957,40.0147301,bus_stop,6400 Block Arapahoe Rd,yes,platform,19342,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19342,0,19342,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.203522,39.9861071,bus_stop,6400 Block South Boulder Rd,yes,platform,33484,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33484,0,33484,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.203408,39.9863361,bus_stop,6400 Block South Boulder Rd,yes,platform,33485,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33485,0,33485,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.191213,40.0000651,bus_stop,6800 Block Baseline Rd,yes,platform,22821,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22821,0,22821,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
